"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Nymphoides peltata","Europäische Seekanne,Teichenzian","Staudengärtnerei StaudenSpatz",NA
"Odontites luteus","Gelber Zahntrost","Staudengärtnerei StaudenSpatz",NA
"Odontites vulgaris","Roter Zahntrost","Staudengärtnerei StaudenSpatz",NA
"Oenanthe peucedanifolia","Haarstrangblättriger Wasserfenchel","Staudengärtnerei StaudenSpatz",NA
"Onobrychis arenaria","Sand-Esparsette","Staudengärtnerei StaudenSpatz",NA
"Onobrychis montana","Berg-Esparsette","Staudengärtnerei StaudenSpatz",NA
"Onobrychis viciifolia","Saat-Esparsette,Wilde Esparsette","Staudengärtnerei StaudenSpatz",NA
"Ononis arvensis","Bocks-Hauhechel","Staudengärtnerei StaudenSpatz",NA
"Ononis natrix","Gelbe Hauhechel","Staudengärtnerei StaudenSpatz",NA
"Ononis repens","Kriechende Hauhechel","Staudengärtnerei StaudenSpatz",NA
"Ononis spinosa","Dornige Hauhechel","Staudengärtnerei StaudenSpatz",NA
"Onopordum acanthium","Gewöhnliche Eselsdistel","Staudengärtnerei StaudenSpatz",NA
"Origanum vulgare","Oregano,Echter Dost, Wilder Majoran","Staudengärtnerei StaudenSpatz",NA
"Orlaya grandiflora","Strahlen-Breitsame","Staudengärtnerei StaudenSpatz",NA
"Ornithogalum nutans","Nickender Milchstern,Nickende Vogelmilch","Staudengärtnerei StaudenSpatz",NA
"Ornithogalum umbellatum","Dolden-Milchstern","Staudengärtnerei StaudenSpatz",NA
"Ornithopus perpusillus","Kleiner Vogelfuß,Mäusewicke","Staudengärtnerei StaudenSpatz",NA
"Osmunda regalis","Königsfarn","Staudengärtnerei StaudenSpatz",NA
"Oxyria digyna","Alpen-Säuerling,Säuerling","Staudengärtnerei StaudenSpatz",NA
"Oxytropis pilosa","Steppen-Spitzkiel","Staudengärtnerei StaudenSpatz",NA
"Papaver argemone","Sand-Mohn","Staudengärtnerei StaudenSpatz",NA
"Papaver dubium","Saat-Mohn","Staudengärtnerei StaudenSpatz",NA
"Parietaria judaica","Ausgebreitetes Glaskraut,Mauer-Glaskraut","Staudengärtnerei StaudenSpatz",NA
"Paris quadrifolia","Vierblättrige Einbeere","Staudengärtnerei StaudenSpatz",NA
"Petasites albus","Weiße Pestwurz","Staudengärtnerei StaudenSpatz",NA
"Petasites hybridus","Gewöhnliche Pestwurz","Staudengärtnerei StaudenSpatz",NA
"Petasites spurius","Filzige Pestwurz","Staudengärtnerei StaudenSpatz",NA
"Petrorhagia prolifera","Sprossende Felsennelke","Staudengärtnerei StaudenSpatz",NA
"Petrorhagia saxifraga","Steinbrechfelsennelke,Felsennelke","Staudengärtnerei StaudenSpatz",NA
"Peucedanum alsaticum","Elsässer Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum carvifolia","Kümmel-Haarstrang,Kümmelblatt-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum cervaria","Hirschwurz-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum officinale","Echter Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum oreoselinum","Berg-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum ostruthium","Meisterwurz","Staudengärtnerei StaudenSpatz",NA
"Peucedanum palustre","Sumpf-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Phegopteris connectilis","Buchenfarn","Staudengärtnerei StaudenSpatz",NA
"Phleum phleoides","Steppen-Lieschgras","Staudengärtnerei StaudenSpatz",NA
"Physalis alkekengi","Lampionkirsche","Staudengärtnerei StaudenSpatz",NA
"Phyteuma betonicifolium","Ziestblättrige Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Phyteuma nigrum","Schwarze Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Phyteuma orbiculare","Kugelige Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Phyteuma ovatum","Hallers Teufelskralle,Eirunde Teufelskralle, Eikopf-Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Phyteuma spicatum","Weiße Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Picea abies","Gewöhnliche Fichte,Rotfichte, Rottanne","Staudengärtnerei StaudenSpatz",NA
"Picris hieracioides","Gewöhnliches Bitterkraut,Habichtskraut-Bitterkraut","Staudengärtnerei StaudenSpatz",NA
"Pimpinella major","Große Pimpinelle","Staudengärtnerei StaudenSpatz",NA
"Pimpinella nigra","Schwarze Pimpinelle","Staudengärtnerei StaudenSpatz",NA
"Pimpinella saxifraga","Kleine Pimpinelle,Steinbrechwurz, Steinpetersilie","Staudengärtnerei StaudenSpatz",NA
"Plantago coronopus","Krähenfuß-Wegerich","Staudengärtnerei StaudenSpatz",NA
"Plantago major","Breitwegerich","Staudengärtnerei StaudenSpatz",NA
"Plantago media","Mittlerer Wegerich","Staudengärtnerei StaudenSpatz",NA
"Platanthera bifolia","Weiße Waldhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Platanthera chlorantha","Grünliche Waldhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Poa alpina","Alpen-Rispengras","Staudengärtnerei StaudenSpatz",NA
"Poa chaixii","Wald-Rispengras,Berg-Rispengras","Staudengärtnerei StaudenSpatz",NA
"Polemonium caeruleum","Blaue Himmelsleiter,Jakobsleiter","Staudengärtnerei StaudenSpatz",NA
"Polygala amara","Bitteres Kreuzblümchen","Staudengärtnerei StaudenSpatz",NA
"Polygala comosa","Schopf-Kreuzblümchen","Staudengärtnerei StaudenSpatz",NA
"Polygala vulgaris","Gewöhnliches Kreuzblümchen","Staudengärtnerei StaudenSpatz",NA
"Polygonatum multiflorum","Vielblütige Weißwurz,Vielblütiges Salomonssiegel","Staudengärtnerei StaudenSpatz",NA
"Polygonatum odoratum","Echtes Salomonssiegel,Wohlriechende Weißwurz","Staudengärtnerei StaudenSpatz",NA
"Polygonatum verticillatum","Quirlblättrige Weißwurz","Staudengärtnerei StaudenSpatz",NA
"Polypodium interjectum","Mittlerer Tüpfelfarn","Staudengärtnerei StaudenSpatz",NA
"Polypodium vulgare","Gemeiner Tüpfelfarn","Staudengärtnerei StaudenSpatz",NA
"Polystichum aculeatum","Gelappter Schildfarn,Stacheliger Schildfarn, Glanz-Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Polystichum braunii","Brauns Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Polystichum setiferum","Grannen-Schildfarn,Borstiger Schildfarn, Weicher Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Populus alba","Silber-Pappel,Weiß-Pappel","Staudengärtnerei StaudenSpatz",NA
"Populus nigra","Schwarz-Pappel,Saarbaum","Staudengärtnerei StaudenSpatz",NA
"Populus x canescens","Grau-Pappel","Staudengärtnerei StaudenSpatz",NA
"Portulaca oleracea","Portulak,Gemüse-Portulak, Sommerportulak","Staudengärtnerei StaudenSpatz",NA
"Potamogeton crispus","Krauses Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Potamogeton lucens","Spiegelndes Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Potamogeton natans","Schwimmendes Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla alba","Weißes Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla anglica","Englisches Fingerkraut,Niederliegendes Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla argentea","Silber-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla aurea","Gold-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla crantzii","Zottiges Fingerkraut,Bergfingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla erecta","Blutwurz","Staudengärtnerei StaudenSpatz",NA
"Potentilla incana","Sand-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla neumanniana","Frühlings-Fingerkraut,Potentilla verna","Staudengärtnerei StaudenSpatz",NA
"Potentilla palustris","Sumpfblutauge,Sumpf-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla recta","Aufrechtes Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla rupestris","Felsen-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla sterilis","Erdbeer-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Prenanthes purpurea","Purpur-Hasenlattich","Staudengärtnerei StaudenSpatz",NA
"Primula auricula","Alpen-Aurikel","Staudengärtnerei StaudenSpatz",NA
"Primula clusiana","Clusius-Primel","Staudengärtnerei StaudenSpatz",NA
"Primula elatior","Hohe Schlüsselblume,Wald-Schlüsselblume","Staudengärtnerei StaudenSpatz",NA
"Primula farinosa","Mehlprimel","Staudengärtnerei StaudenSpatz",NA
"Primula hirsuta","Behaarte Primel","Staudengärtnerei StaudenSpatz",NA
"Primula veris","Wiesen-Schlüsselblume,Wald-Schlüsselblume","Staudengärtnerei StaudenSpatz",NA
"Primula vulgaris","Stängellose Schlüsselblume","Staudengärtnerei StaudenSpatz",NA
"Primula x pubescens","Bastard-Aurikel","Staudengärtnerei StaudenSpatz",NA
"Prunella grandiflora","Großblütige Braunelle","Staudengärtnerei StaudenSpatz",NA
"Prunus avium","Vogelkirsche,Süßkirsche","Staudengärtnerei StaudenSpatz",NA
"Prunus domestica","Pflaume,Zwetschge","Staudengärtnerei StaudenSpatz",NA
"Prunus fruticosa","Zwerg-Kirsche,Zweigweichsel","Staudengärtnerei StaudenSpatz",NA
"Prunus mahaleb","Steinweichsel,Felsenkirsche, Weichselkirsche","Staudengärtnerei StaudenSpatz",NA
"Pseudofumaria lutea","Gelber Lerchensporn","Staudengärtnerei StaudenSpatz",NA
"Pseudolysimachion longifolium","Langblättriger Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Pulicaria dysenterica","Großes Flohkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria angustifolia","Schmalblättriges Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria mollis","Weiches Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria obscura","Dunkles Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria officinalis","Geflecktes Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria rubra","Rotblühendes Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulsatilla patens","Finger-Kuhschelle","Staudengärtnerei StaudenSpatz",NA
"Pulsatilla pratensis","Wiesen-Kuhschelle,Schwarz-Küchenschelle","Staudengärtnerei StaudenSpatz",NA
"Pulsatilla vulgaris","Gewöhnliche Kuhschelle","Staudengärtnerei StaudenSpatz",NA
"Puschkinia scilloides","Puschkinie,Kegelblume","Staudengärtnerei StaudenSpatz",NA
"Pyrus pyraster","Wildbirne","Staudengärtnerei StaudenSpatz",NA
"Quercus pubescens","Flaum-Eiche","Staudengärtnerei StaudenSpatz",NA
"Ranunculus aquatilis","Gewöhnlicher Wasserhahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus arvensis","Acker-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus bulbosus","Knolliger Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus flammula","Brennender Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus lanuginosus","Wolliger Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus lingua","Zungen-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus montanus","Berg-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus polyanthemos","Verschiedenschnabeliger Hain-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Raphanus raphanistrum","Acker-Rettich","Staudengärtnerei StaudenSpatz",NA
"Rapistrum perenne","Stauden-Rapsdotter","Staudengärtnerei StaudenSpatz",NA
"Reseda lutea","Gelbe Resede,Gelber Wau","Staudengärtnerei StaudenSpatz",NA
"Reseda luteola","Färber-Resede,Färber-Wau","Staudengärtnerei StaudenSpatz",NA
"Rhamnus cathartica","Kreuzdorn,Wegedorn","Staudengärtnerei StaudenSpatz",NA
"Rhamnus saxatilis","Felsen-Kreuzdorn","Staudengärtnerei StaudenSpatz",NA
"Rhinanthus alectorolophus","Zottiger Klappertopf","Staudengärtnerei StaudenSpatz",NA
"Rhinanthus minor","Kleiner Klappertopf","Staudengärtnerei StaudenSpatz",NA
"Rhinanthus serotinus","Großer Klappertopf","Staudengärtnerei StaudenSpatz",NA
"Rhodiola rosea","Rosenwurz","Staudengärtnerei StaudenSpatz",NA
"Rhododendron ferrugineum","Rostblättrige Alpenrose","Staudengärtnerei StaudenSpatz",NA
"Rhododendron tomentosum","Sumpf-Porst","Staudengärtnerei StaudenSpatz",NA
"Ribes alpinum","Alpen-Johannisbeere","Staudengärtnerei StaudenSpatz",NA
"Ribes nigrum","Schwarze Johannisbeere","Staudengärtnerei StaudenSpatz",NA
"Ribes petraeum","Felsen-Johannisbeere","Staudengärtnerei StaudenSpatz",NA
"Rorippa amphibia","Wasser-Sumpfkresse","Staudengärtnerei StaudenSpatz",NA
"Rosa agrestis","Ackerrose","Staudengärtnerei StaudenSpatz",NA
"Rosa arvensis","Feldrose,Kriechrose","Staudengärtnerei StaudenSpatz",NA
"Rosa corymbifera","Heckenrose","Staudengärtnerei StaudenSpatz",NA
"Rosa dumalis","Vogesen-Rose,Schuttrose, Blaugrüne Rose, Graugrüne Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa elliptica","Keilblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa gallica","Essigrose","Staudengärtnerei StaudenSpatz",NA
"Rosa glauca","Hechtrose,Rotblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa jundzillii","Raublättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa majalis","Zimtrose","Staudengärtnerei StaudenSpatz",NA
"Rosa micrantha","Kleinblütige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa mollis","Weichblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa pendulina","Hängefrucht-Rose,Ackerheckenrose, Alpenheckenrose","Staudengärtnerei StaudenSpatz",NA
"Rosa rubiginosa","Wein-Rose,Schottische Zaunrose","Staudengärtnerei StaudenSpatz",NA
"Rosa scabriuscula","Kratzrose","Staudengärtnerei StaudenSpatz",NA
"Rosa sherardii","Samtrose","Staudengärtnerei StaudenSpatz",NA
"Rosa spinosissima","Bibernellrose","Staudengärtnerei StaudenSpatz",NA
"Rosa stylosa","Griffel-Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa tomentella","Flaumrose,Stumpfblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa tomentosa","Filz-Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa villosa","Apfelrose","Staudengärtnerei StaudenSpatz",NA
"Rubus chamaemorus","Moltebeere","Staudengärtnerei StaudenSpatz",NA
"Rubus nemoralis","Hain-Brombeere","Staudengärtnerei StaudenSpatz",NA
"Rubus odoratus","Wohlriechende Himbeere,Zimthimbeere","Staudengärtnerei StaudenSpatz",NA
"Rubus parviflorus","Weiße Zimthimbeere","Staudengärtnerei StaudenSpatz",NA
"Rubus saxatilis","Steinbeere","Staudengärtnerei StaudenSpatz",NA
"Rubus spectabilis","Lachs-Himbeere","Staudengärtnerei StaudenSpatz",NA
"Rubus ulmifolius","Mittelmeer-Brombeere","Staudengärtnerei StaudenSpatz",NA
"Rubus vulgaris","Gewöhnliche Brombeere","Staudengärtnerei StaudenSpatz",NA
"Rumex acetosa","Wiesen-Sauerampfer,Großer Sauerampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex aquaticus","Wasser-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex conglomeratus","Knäuel-Ampfer,Streifwurtz, Knäuelblütiger Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex hydrolapathum","Fluß-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex longifolius","Nordischer Ampfer,Langblättrige Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex maritimus","Strand-Ampfer,Ufer-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex sanguineus","Blut-Ampfer,Hain-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex scutatus","Schild-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Ruta graveolens","Wein-Raute","Staudengärtnerei StaudenSpatz",NA
"Sagina nodosa","Knotiges Mastkraut","Staudengärtnerei StaudenSpatz",NA
"Sagina subulata","Sternmoos,Pfriemen-Mastkraut","Staudengärtnerei StaudenSpatz",NA
"Sagittaria sagittifolia","Gewöhnliches Pfeilkraut,Pfeilblatt","Staudengärtnerei StaudenSpatz",NA
"Salix alba","Silber-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix alpina","Alpenweide","Staudengärtnerei StaudenSpatz",NA
"Salix aurita","Ohr-Weide,Öhrchen-Weide. Salbei-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix bicolor","Zweifarben-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix caesia","Hechtblaue Weide,Blaugrüne Weide","Staudengärtnerei StaudenSpatz",NA
"Salix daphnoides","Reif-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix fragilis","Bruch-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix hastata","Spieß-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix herbacea","Kraut-Weide,Zwergweide","Staudengärtnerei StaudenSpatz",NA
"Salix myrtilloides","Heidelbeer-Weide,Sumpfweide, Moor-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix nigricans","Schwarz-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix pentandra","Lorbeer-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix purpurea","Purpur-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix repens","Kriech-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix reticulata","Netz-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix rosmarinifolia","Rosmarin-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix starkeana","Bleiche Weide","Staudengärtnerei StaudenSpatz",NA
"Salix triandra","Mandel-Weide","Staudengärtnerei StaudenSpatz",NA
"Salvia glutinosa","Klebriger Salbei","Staudengärtnerei StaudenSpatz",NA
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz",NA
"Salvia pratensis","Wiesensalbei","Staudengärtnerei StaudenSpatz",NA
"Salvia verticillata","Quirlblütiger Salbei","Staudengärtnerei StaudenSpatz",NA
"Sambucus ebulus","Zwerg-Holunder","Staudengärtnerei StaudenSpatz",NA
"Sanguisorba minor","Kleiner Wiesenknopf,Pimpinelle","Staudengärtnerei StaudenSpatz",NA
"Sanguisorba officinalis","Großer Wiesenknopf,Echter Wiesenknopf","Staudengärtnerei StaudenSpatz",NA
"Sanicula europaea","Wald-Sanikel","Staudengärtnerei StaudenSpatz",NA
"Saponaria ocymoides","Rotes Seifenkraut,Kriechendes Seifenkraut","Staudengärtnerei StaudenSpatz",NA
"Saxifraga aizoides","Fetthennen-Steinbrech","Staudengärtnerei StaudenSpatz",NA
"Saxifraga granulata","Körnchen-Steinbrech","Staudengärtnerei StaudenSpatz",NA
"Saxifraga paniculata","Rispen-Steinbrech,Trauben-Steinbrech, Immergrüner Steinbrech","Staudengärtnerei StaudenSpatz",NA
"Scabiosa canescens","Duft-Skabiose","Staudengärtnerei StaudenSpatz",NA
"Scabiosa columbaria","Tauben-Skabiose","Staudengärtnerei StaudenSpatz",NA
"Scabiosa ochroleuca","Gelbe Skabiose,Gelbblühendes Krätzkraut","Staudengärtnerei StaudenSpatz",NA
"Scandix pecten-veneris","Venuskamm,Nadelkerbel","Staudengärtnerei StaudenSpatz",NA
"Schoenoplectus lacustris","Gewöhnliche Teichbinse,Grüne Teichbins","Staudengärtnerei StaudenSpatz",NA
"Schoenoplectus tabernaemontani","Salz-Teichbinse,Graue Seebinse","Staudengärtnerei StaudenSpatz",NA
"Schoenus nigricans","Schwarzes Kopfried,Kopfbinse","Staudengärtnerei StaudenSpatz",NA
"Scilla bifolia","Zweiblättriger Blaustern","Staudengärtnerei StaudenSpatz",NA
"Scirpus sylvaticus","Wald-Simse","Staudengärtnerei StaudenSpatz",NA
"Scleranthus perennis","Ausdauernder Knäuel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera austriaca","Österreichische Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera hispanica","Garten-Schwarzwurzel,Spanische Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera humilis","Niedrige Schwarzwurzel,Gartenschwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera purpurea","Rote Schwarzwurzel,Violette Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scrophularia auriculata","Wasser-Braunwurz","Staudengärtnerei StaudenSpatz",NA
"Scrophularia umbrosa","Flügel-Braunwurz,Geflügelte Braunwurz","Staudengärtnerei StaudenSpatz",NA
"Scrophularia vernalis","Frühlings-Braunwurz","Staudengärtnerei StaudenSpatz",NA
"Scutellaria altissima","Hohes Helmkraut","Staudengärtnerei StaudenSpatz",NA
"Scutellaria minor","Kleines Helmkraut,Moorschildkraut","Staudengärtnerei StaudenSpatz",NA
"Sedum album","Weißer Mauerpfeffer,Weiße Fetthenne","Staudengärtnerei StaudenSpatz",NA
"Sedum dasyphyllum","Buckel-Fetthenne","Staudengärtnerei StaudenSpatz",NA
"Sedum maximum","Große Fetthenne","Staudengärtnerei StaudenSpatz",NA
"Sedum rupestre","Felsen-Fetthenne,Tripmadam","Staudengärtnerei StaudenSpatz",NA
"Sedum sexangulare","Milder Mauerpfeffer","Staudengärtnerei StaudenSpatz",NA
"Sedum telephium","Purpur-Fetthenne,Große Fetthenne, Hylotelephium telephium","Staudengärtnerei StaudenSpatz",NA
"Selinum carvifolia","Kümmel-Silge,Kümmelblättrige Silge","Staudengärtnerei StaudenSpatz",NA
"Selinum dubium","Brenndolden-Silge,Gewöhnliche Brenndolde","Staudengärtnerei StaudenSpatz",NA
"Sempervivum tectorum","Dach-Hauswurz","Staudengärtnerei StaudenSpatz",NA
"Senecio aquaticus","Wasser-Greiskraut,Wasser-Kreuzkraut","Staudengärtnerei StaudenSpatz",NA
"Senecio erucifolius","Raukenblättriges Greiskraut,Raukenblättrige Greiskraut","Staudengärtnerei StaudenSpatz",NA
"Senecio ovatus","Fuchssches Greiskraut,Fuchskreuzkraut","Staudengärtnerei StaudenSpatz",NA
"Senecio paludosus","Sumpf-Greiskraut,Sumpf-Kreuzkraut, Jacobaea paludosa","Staudengärtnerei StaudenSpatz",NA
"Senecio sarracenicus","Fluss-Greiskraut,Fluss-Kreuzkraut","Staudengärtnerei StaudenSpatz",NA
"Senecio subalpinus","Berg-Greiskraut","Staudengärtnerei StaudenSpatz",NA
"Senecio sylvaticus","Wald-Greiskraut","Staudengärtnerei StaudenSpatz",NA
"Serratula tinctoria","Färber-Scharte","Staudengärtnerei StaudenSpatz",NA
"Seseli annuum","Steppenfenchel","Staudengärtnerei StaudenSpatz",NA
"Seseli hippomarathrum","Pferde-Sesel,Pferdedill","Staudengärtnerei StaudenSpatz",NA
"Seseli libanotis","Berg-Heilwurz","Staudengärtnerei StaudenSpatz",NA
"Seseli montanum","Berg-Sesel","Staudengärtnerei StaudenSpatz",NA
"Sesleria caerulea","Halden-Blaugras,Gewöhnliches Blaugras, Moor-Kopfgras","Staudengärtnerei StaudenSpatz",NA
"Sherardia arvensis","Ackerröte","Staudengärtnerei StaudenSpatz",NA
"Sibbaldia procumbens","Gelbling","Staudengärtnerei StaudenSpatz",NA
"Silaum silaus","Wiesen-Silau,Silau, Gewöhnliche Wiesensilge","Staudengärtnerei StaudenSpatz",NA
"Silene armeria","Nelkenleimkraut","Staudengärtnerei StaudenSpatz",NA
"Silene baccifera","Hühnerbiss,Taubenkropf","Staudengärtnerei StaudenSpatz",NA
"Silene noctiflora","Acker-Lichtnelke","Staudengärtnerei StaudenSpatz",NA
"Silene nutans","Nickendes Leimkraut","Staudengärtnerei StaudenSpatz",NA
"Silene otites","Ohrlöffel-Leimkraut","Staudengärtnerei StaudenSpatz",NA
"Silene viscaria","Gewöhnliche Pechnelke","Staudengärtnerei StaudenSpatz",NA
"Silene vulgaris","Gemeines Leimkraut","Staudengärtnerei StaudenSpatz",NA
"Sisymbrium loeselii","Loesels Rauke","Staudengärtnerei StaudenSpatz",NA
"Sisymbrium orientale","Orientalische Rauke","Staudengärtnerei StaudenSpatz",NA
"Sium latifolium","Breitblättriger Merk","Staudengärtnerei StaudenSpatz",NA
"Solidago virgaurea","Gewöhnliche Goldrute","Staudengärtnerei StaudenSpatz",NA
"Sonchus palustris","Sumpf-Gänsedistel","Staudengärtnerei StaudenSpatz",NA
"Sorbus aria","Mehlbeere","Staudengärtnerei StaudenSpatz",NA
"Sorbus chamaemespilus","Zwerg-Mehlbeere","Staudengärtnerei StaudenSpatz",NA
"Sorbus domestica","Speierling","Staudengärtnerei StaudenSpatz",NA
"Sorbus latifolia","Rundblättrige Mehlbeere","Staudengärtnerei StaudenSpatz",NA
"Sorbus torminalis","Elsbeere,Atlasbeere, Elzeberere","Staudengärtnerei StaudenSpatz",NA
"Sparganium emersum","Einfacher Igelkolben","Staudengärtnerei StaudenSpatz",NA
"Sparganium erectum","Ästiger Igelkolben,Aufrechter Igelkolben","Staudengärtnerei StaudenSpatz",NA
"Spergula arvensis","Acker-Spergel,Feld-Spark","Staudengärtnerei StaudenSpatz",NA
"Spergularia marina","Salz-Schuppenmiere","Staudengärtnerei StaudenSpatz",NA
"Spergularia media","Flügelsamige Schuppenmiere","Staudengärtnerei StaudenSpatz",NA
"Spergularia rubra","Rote Schuppenmiere,Acker-Schuppenmiere","Staudengärtnerei StaudenSpatz",NA
"Stachys alpina","Alpen-Ziest","Staudengärtnerei StaudenSpatz",NA
"Stachys germanica","Deutscher Ziest","Staudengärtnerei StaudenSpatz",NA
"Stachys palustris","Sumpf-Ziest","Staudengärtnerei StaudenSpatz",NA
"Stachys recta","Aufrechter Ziest","Staudengärtnerei StaudenSpatz",NA
"Stachys sylvatica","Wald-Ziest","Staudengärtnerei StaudenSpatz",NA
"Staphylea pinnata","Gemeine Pimpernuss","Staudengärtnerei StaudenSpatz",NA
"Stellaria alsine","Quell-Sternmiere,Bach-Sternmiere","Staudengärtnerei StaudenSpatz",NA
"Stellaria holostea","Große Sternmiere","Staudengärtnerei StaudenSpatz",NA
"Stellaria nemorum","Hain-Sternmiere,Wald-Sternmiere","Staudengärtnerei StaudenSpatz",NA
"Stipa calamagrostis","Silber-Raugras,Kamelhaargras","Staudengärtnerei StaudenSpatz",NA
"Stipa capillata","Haar-Pfriemengras,Büschel Haargras, Haarfedergras","Staudengärtnerei StaudenSpatz",NA
"Stipa pennata","Echtes Federgras,Flausch-Federgras","Staudengärtnerei StaudenSpatz",NA
"Stipa pulcherrima","Pracht-Federgras","Staudengärtnerei StaudenSpatz",NA
"Stratiotes aloides","Krebsschere","Staudengärtnerei StaudenSpatz",NA
"Succisa pratensis","Teufelsabbiss","Staudengärtnerei StaudenSpatz",NA
"Symphytum officinale","Echter Beinwell,Beinwurz","Staudengärtnerei StaudenSpatz",NA
"Symphytum tuberosum","Knoten-Beinwell,Knotige Wallwurz","Staudengärtnerei StaudenSpatz",NA
"Tamus communis","Gemeine Schmerwurz","Staudengärtnerei StaudenSpatz",NA
"Tanacetum corymbosum","Straußblütige Wucherblume,Straußblütige Margerite","Staudengärtnerei StaudenSpatz",NA
